Loadstar Sensors SensorVUE - Log File
Units for M3-17576:,lbf
Units for Peak (M3-17576):,lbf
Units for Low (M3-17576):,lbf
Logging Interval:,0.05 sec  (20 Hz)
--------------------------------------------------------------------------------
*** Use custom format 'hh:mm:ss.000' in Microsoft Excel to correctly display the time stamp in milliseconds. ***
------------------------------------------------------------------------------------------------------------------------
Time,Elapsed Time(sec),M3-17576,Peak (M3-17576),Low (M3-17576),
2018-08-09 17:33:21.385,19.574,0.00,0.01,-0.01,,
2018-08-09 17:33:21.433,19.622,0.00,0.01,-0.01,,
2018-08-09 17:33:21.481,19.670,0.00,0.01,-0.01,,
2018-08-09 17:33:21.529,19.718,0.00,0.01,-0.01,,
2018-08-09 17:33:21.577,19.766,0.00,0.01,-0.01,,
2018-08-09 17:33:21.625,19.814,0.00,0.01,-0.01,,
2018-08-09 17:33:21.673,19.862,0.00,0.01,-0.01,,
2018-08-09 17:33:21.737,19.926,0.00,0.01,-0.01,,
2018-08-09 17:33:21.785,19.974,0.00,0.01,-0.01,,
2018-08-09 17:33:21.833,20.022,0.00,0.01,-0.01,,
2018-08-09 17:33:21.881,20.070,0.00,0.01,-0.01,,
2018-08-09 17:33:21.929,20.118,0.00,0.01,-0.01,,
2018-08-09 17:33:21.977,20.166,0.00,0.01,-0.01,,
2018-08-09 17:33:22.025,20.214,0.00,0.01,-0.01,,
2018-08-09 17:33:22.073,20.262,0.00,0.01,-0.01,,
2018-08-09 17:33:22.137,20.326,0.00,0.01,-0.01,,
2018-08-09 17:33:22.185,20.374,0.00,0.01,-0.01,,
2018-08-09 17:33:22.233,20.422,0.00,0.01,-0.01,,
2018-08-09 17:33:22.281,20.470,0.00,0.01,-0.01,,
2018-08-09 17:33:22.328,20.517,0.00,0.01,-0.01,,
2018-08-09 17:33:22.377,20.566,0.00,0.01,-0.01,,
2018-08-09 17:33:22.424,20.613,0.00,0.01,-0.01,,
2018-08-09 17:33:22.473,20.662,0.00,0.01,-0.01,,
2018-08-09 17:33:22.537,20.726,0.00,0.01,-0.01,,
2018-08-09 17:33:22.585,20.774,0.00,0.01,-0.01,,
2018-08-09 17:33:22.632,20.821,0.00,0.01,-0.01,,
2018-08-09 17:33:22.680,20.869,0.00,0.01,-0.01,,
2018-08-09 17:33:22.728,20.917,0.00,0.01,-0.01,,
2018-08-09 17:33:22.776,20.965,0.00,0.01,-0.01,,
2018-08-09 17:33:22.824,21.013,0.00,0.01,-0.01,,
2018-08-09 17:33:22.872,21.061,0.00,0.01,-0.01,,
2018-08-09 17:33:22.936,21.125,0.00,0.01,-0.01,,
2018-08-09 17:33:22.984,21.173,0.00,0.01,-0.01,,
2018-08-09 17:33:23.032,21.221,0.00,0.01,-0.01,,
2018-08-09 17:33:23.080,21.269,0.00,0.01,-0.01,,
2018-08-09 17:33:23.128,21.317,0.00,0.01,-0.01,,
2018-08-09 17:33:23.176,21.365,0.00,0.01,-0.01,,
2018-08-09 17:33:23.224,21.413,0.00,0.01,-0.01,,
2018-08-09 17:33:23.272,21.461,0.00,0.01,-0.01,,
2018-08-09 17:33:23.336,21.525,0.00,0.01,-0.01,,
2018-08-09 17:33:23.384,21.573,0.00,0.01,-0.01,,
2018-08-09 17:33:23.432,21.621,0.00,0.01,-0.01,,
2018-08-09 17:33:23.480,21.669,0.00,0.01,-0.01,,
2018-08-09 17:33:23.528,21.717,0.00,0.01,-0.01,,
2018-08-09 17:33:23.576,21.765,0.00,0.01,-0.01,,
2018-08-09 17:33:23.624,21.813,0.00,0.01,-0.01,,
2018-08-09 17:33:23.672,21.861,0.00,0.01,-0.01,,
2018-08-09 17:33:23.736,21.925,0.00,0.01,-0.01,,
2018-08-09 17:33:23.784,21.973,0.00,0.01,-0.01,,
2018-08-09 17:33:23.832,22.021,0.00,0.01,-0.01,,
2018-08-09 17:33:23.880,22.069,0.00,0.01,-0.01,,
2018-08-09 17:33:23.928,22.117,0.00,0.01,-0.01,,
2018-08-09 17:33:23.976,22.165,0.00,0.01,-0.01,,
2018-08-09 17:33:24.024,22.213,0.00,0.01,-0.01,,
2018-08-09 17:33:24.088,22.277,0.00,0.01,-0.01,,
2018-08-09 17:33:24.136,22.325,0.00,0.01,-0.01,,
2018-08-09 17:33:24.184,22.373,0.00,0.01,-0.01,,
2018-08-09 17:33:24.232,22.421,0.00,0.01,-0.01,,
2018-08-09 17:33:24.280,22.469,0.00,0.01,-0.01,,
2018-08-09 17:33:24.328,22.517,0.00,0.01,-0.01,,
2018-08-09 17:33:24.376,22.565,0.00,0.01,-0.01,,
2018-08-09 17:33:24.424,22.613,0.00,0.01,-0.01,,
2018-08-09 17:33:24.488,22.677,0.00,0.01,-0.01,,
2018-08-09 17:33:24.536,22.725,0.00,0.01,-0.01,,
2018-08-09 17:33:24.584,22.773,0.00,0.01,-0.01,,
2018-08-09 17:33:24.632,22.821,0.00,0.01,-0.01,,
2018-08-09 17:33:24.680,22.869,0.00,0.01,-0.01,,
2018-08-09 17:33:24.728,22.917,0.00,0.01,-0.01,,
2018-08-09 17:33:24.776,22.965,0.00,0.01,-0.01,,
2018-08-09 17:33:24.824,23.013,0.00,0.01,-0.01,,
2018-08-09 17:33:24.888,23.077,0.00,0.01,-0.01,,
2018-08-09 17:33:24.936,23.125,0.00,0.01,-0.01,,
2018-08-09 17:33:24.984,23.173,0.00,0.01,-0.01,,
2018-08-09 17:33:25.032,23.221,0.00,0.01,-0.01,,
2018-08-09 17:33:25.080,23.269,0.00,0.01,-0.01,,
2018-08-09 17:33:25.128,23.317,0.00,0.01,-0.01,,
2018-08-09 17:33:25.176,23.365,0.00,0.01,-0.01,,
2018-08-09 17:33:25.224,23.413,0.00,0.01,-0.01,,
2018-08-09 17:33:25.288,23.477,0.00,0.01,-0.01,,
2018-08-09 17:33:25.336,23.525,0.00,0.01,-0.01,,
2018-08-09 17:33:25.383,23.572,0.00,0.01,-0.01,,
2018-08-09 17:33:25.431,23.620,0.00,0.01,-0.01,,
2018-08-09 17:33:25.479,23.668,0.00,0.01,-0.01,,
2018-08-09 17:33:25.528,23.717,0.00,0.01,-0.01,,
2018-08-09 17:33:25.575,23.764,0.00,0.01,-0.01,,
2018-08-09 17:33:25.623,23.812,0.00,0.01,-0.01,,
2018-08-09 17:33:25.688,23.877,0.00,0.01,-0.01,,
2018-08-09 17:33:25.735,23.924,0.00,0.01,-0.01,,
2018-08-09 17:33:25.783,23.972,0.00,0.01,-0.01,,
2018-08-09 17:33:25.831,24.020,0.00,0.01,-0.01,,
2018-08-09 17:33:25.879,24.068,0.00,0.01,-0.01,,
2018-08-09 17:33:25.927,24.116,0.00,0.01,-0.01,,
2018-08-09 17:33:25.975,24.164,0.00,0.01,-0.01,,
2018-08-09 17:33:26.023,24.212,0.00,0.01,-0.01,,
2018-08-09 17:33:26.088,24.277,0.00,0.01,-0.01,,
2018-08-09 17:33:26.136,24.325,0.00,0.01,-0.01,,
2018-08-09 17:33:26.183,24.372,0.00,0.01,-0.01,,
2018-08-09 17:33:26.231,24.420,0.00,0.01,-0.01,,
2018-08-09 17:33:26.279,24.468,0.00,0.01,-0.01,,
2018-08-09 17:33:26.327,24.516,0.00,0.01,-0.01,,
2018-08-09 17:33:26.375,24.564,0.00,0.01,-0.01,,
2018-08-09 17:33:26.423,24.612,0.00,0.01,-0.01,,
2018-08-09 17:33:26.487,24.676,0.00,0.01,-0.01,,
2018-08-09 17:33:26.535,24.724,0.00,0.01,-0.01,,
2018-08-09 17:33:26.583,24.772,0.00,0.01,-0.01,,
2018-08-09 17:33:26.631,24.820,0.00,0.01,-0.01,,
2018-08-09 17:33:26.679,24.868,0.00,0.01,-0.01,,
2018-08-09 17:33:26.727,24.916,0.00,0.01,-0.01,,
2018-08-09 17:33:26.775,24.964,0.00,0.01,-0.01,,
2018-08-09 17:33:26.823,25.012,0.00,0.01,-0.01,,
2018-08-09 17:33:26.887,25.076,0.00,0.01,-0.01,,
2018-08-09 17:33:26.935,25.124,0.00,0.01,-0.01,,
2018-08-09 17:33:26.983,25.172,0.00,0.01,-0.01,,
2018-08-09 17:33:27.031,25.220,0.00,0.01,-0.01,,
2018-08-09 17:33:27.079,25.268,0.00,0.01,-0.01,,
2018-08-09 17:33:27.127,25.316,0.00,0.01,-0.01,,
2018-08-09 17:33:27.175,25.364,0.00,0.01,-0.01,,
2018-08-09 17:33:27.224,25.413,0.00,0.01,-0.01,,
2018-08-09 17:33:27.287,25.476,0.00,0.01,-0.01,,
2018-08-09 17:33:27.335,25.524,0.00,0.01,-0.01,,
2018-08-09 17:33:27.383,25.572,0.00,0.01,-0.01,,
2018-08-09 17:33:27.431,25.620,0.00,0.01,-0.01,,
2018-08-09 17:33:27.479,25.668,0.00,0.01,-0.01,,
2018-08-09 17:33:27.527,25.716,0.00,0.01,-0.01,,
2018-08-09 17:33:27.575,25.764,0.00,0.01,-0.01,,
2018-08-09 17:33:27.623,25.812,0.00,0.01,-0.01,,
2018-08-09 17:33:27.687,25.876,0.00,0.01,-0.01,,
2018-08-09 17:33:27.735,25.924,0.00,0.01,-0.01,,
2018-08-09 17:33:27.782,25.971,0.00,0.01,-0.01,,
2018-08-09 17:33:27.831,26.020,0.00,0.01,-0.01,,
2018-08-09 17:33:27.879,26.068,0.00,0.01,-0.01,,
2018-08-09 17:33:27.926,26.115,0.00,0.01,-0.01,,
2018-08-09 17:33:27.974,26.163,0.00,0.01,-0.01,,
2018-08-09 17:33:28.023,26.212,0.00,0.01,-0.01,,
2018-08-09 17:33:28.086,26.275,0.00,0.01,-0.01,,
2018-08-09 17:33:28.134,26.323,0.00,0.01,-0.01,,
2018-08-09 17:33:28.182,26.371,0.00,0.01,-0.01,,
2018-08-09 17:33:28.230,26.419,0.00,0.01,-0.01,,
2018-08-09 17:33:28.278,26.467,0.00,0.01,-0.01,,
2018-08-09 17:33:28.326,26.515,0.00,0.01,-0.01,,
2018-08-09 17:33:28.374,26.563,0.00,0.01,-0.01,,
2018-08-09 17:33:28.423,26.612,0.00,0.01,-0.01,,
2018-08-09 17:33:28.486,26.675,0.00,0.01,-0.01,,
2018-08-09 17:33:28.534,26.723,0.00,0.01,-0.01,,
2018-08-09 17:33:28.582,26.771,0.00,0.01,-0.01,,
2018-08-09 17:33:28.630,26.819,0.00,0.01,-0.01,,
2018-08-09 17:33:28.678,26.867,0.00,0.01,-0.01,,
2018-08-09 17:33:28.726,26.915,0.00,0.01,-0.01,,
2018-08-09 17:33:28.774,26.963,0.00,0.01,-0.01,,
2018-08-09 17:33:28.822,27.011,0.00,0.01,-0.01,,
2018-08-09 17:33:28.886,27.075,0.00,0.01,-0.01,,
2018-08-09 17:33:28.934,27.123,0.00,0.01,-0.01,,
2018-08-09 17:33:28.982,27.171,0.00,0.01,-0.01,,
2018-08-09 17:33:29.030,27.219,0.00,0.01,-0.01,,
2018-08-09 17:33:29.078,27.267,0.00,0.01,-0.01,,
2018-08-09 17:33:29.126,27.315,0.00,0.01,-0.01,,
2018-08-09 17:33:29.174,27.363,0.00,0.01,-0.01,,
2018-08-09 17:33:29.238,27.427,0.00,0.01,-0.01,,
2018-08-09 17:33:29.286,27.475,0.00,0.01,-0.01,,
2018-08-09 17:33:29.334,27.523,0.00,0.01,-0.01,,
2018-08-09 17:33:29.382,27.571,0.00,0.01,-0.01,,
2018-08-09 17:33:29.430,27.619,0.00,0.01,-0.01,,
2018-08-09 17:33:29.478,27.667,0.00,0.01,-0.01,,
2018-08-09 17:33:29.526,27.715,0.00,0.01,-0.01,,
2018-08-09 17:33:29.574,27.763,0.00,0.01,-0.01,,
2018-08-09 17:33:29.638,27.827,0.00,0.01,-0.01,,
2018-08-09 17:33:29.686,27.875,0.00,0.01,-0.01,,
2018-08-09 17:33:29.734,27.923,0.00,0.01,-0.01,,
2018-08-09 17:33:29.782,27.971,0.00,0.01,-0.01,,
2018-08-09 17:33:29.830,28.019,0.00,0.01,-0.01,,
2018-08-09 17:33:29.878,28.067,0.00,0.01,-0.01,,
2018-08-09 17:33:29.926,28.115,0.00,0.01,-0.01,,
2018-08-09 17:33:29.974,28.163,0.00,0.01,-0.01,,
2018-08-09 17:33:30.038,28.227,0.00,0.01,-0.01,,
2018-08-09 17:33:30.086,28.275,0.00,0.01,-0.01,,
2018-08-09 17:33:30.134,28.323,0.00,0.01,-0.01,,
2018-08-09 17:33:30.182,28.371,0.00,0.01,-0.01,,
2018-08-09 17:33:30.230,28.419,0.00,0.01,-0.01,,
2018-08-09 17:33:30.278,28.467,0.00,0.01,-0.01,,
2018-08-09 17:33:30.326,28.515,0.00,0.01,-0.01,,
2018-08-09 17:33:30.374,28.563,0.00,0.01,-0.01,,
2018-08-09 17:33:30.438,28.627,0.00,0.01,-0.01,,
2018-08-09 17:33:30.486,28.675,0.00,0.01,-0.01,,
2018-08-09 17:33:30.534,28.723,0.00,0.01,-0.01,,
2018-08-09 17:33:30.582,28.771,0.00,0.01,-0.01,,
2018-08-09 17:33:30.630,28.819,0.00,0.01,-0.01,,
2018-08-09 17:33:30.678,28.867,0.00,0.01,-0.01,,
2018-08-09 17:33:30.726,28.915,0.00,0.01,-0.01,,
2018-08-09 17:33:30.774,28.963,0.00,0.01,-0.01,,
2018-08-09 17:33:30.838,29.027,0.00,0.01,-0.01,,
2018-08-09 17:33:30.885,29.074,0.00,0.01,-0.01,,
2018-08-09 17:33:30.933,29.122,0.00,0.01,-0.01,,
2018-08-09 17:33:30.981,29.170,0.00,0.01,-0.01,,
2018-08-09 17:33:31.029,29.218,0.00,0.01,-0.01,,
2018-08-09 17:33:31.077,29.266,0.00,0.01,-0.01,,
2018-08-09 17:33:31.125,29.314,0.00,0.01,-0.01,,
2018-08-09 17:33:31.173,29.362,0.00,0.01,-0.01,,
2018-08-09 17:33:31.237,29.426,0.00,0.01,-0.01,,
2018-08-09 17:33:31.285,29.474,0.00,0.01,-0.01,,
2018-08-09 17:33:31.333,29.522,0.00,0.01,-0.01,,
2018-08-09 17:33:31.381,29.570,0.00,0.01,-0.01,,
2018-08-09 17:33:31.429,29.618,0.00,0.01,-0.01,,
2018-08-09 17:33:31.477,29.666,0.00,0.01,-0.01,,
2018-08-09 17:33:31.525,29.714,0.00,0.01,-0.01,,
2018-08-09 17:33:31.573,29.762,0.00,0.01,-0.01,,
2018-08-09 17:33:31.637,29.826,0.00,0.01,-0.01,,
2018-08-09 17:33:31.685,29.874,0.00,0.01,-0.01,,
2018-08-09 17:33:31.733,29.922,0.00,0.01,-0.01,,
2018-08-09 17:33:31.781,29.970,0.00,0.01,-0.01,,
2018-08-09 17:33:31.829,30.018,0.00,0.01,-0.01,,
2018-08-09 17:33:31.877,30.066,0.00,0.01,-0.01,,
2018-08-09 17:33:31.925,30.114,0.00,0.01,-0.01,,
2018-08-09 17:33:31.973,30.162,0.00,0.01,-0.01,,
2018-08-09 17:33:32.037,30.226,0.00,0.01,-0.01,,
2018-08-09 17:33:32.085,30.274,0.00,0.01,-0.01,,
2018-08-09 17:33:32.133,30.322,0.00,0.01,-0.01,,
2018-08-09 17:33:32.181,30.370,0.00,0.01,-0.01,,
2018-08-09 17:33:32.229,30.418,0.00,0.01,-0.01,,
2018-08-09 17:33:32.277,30.466,0.00,0.01,-0.01,,
2018-08-09 17:33:32.325,30.514,0.00,0.01,-0.01,,
2018-08-09 17:33:32.373,30.562,0.00,0.01,-0.01,,
2018-08-09 17:33:32.437,30.626,0.00,0.01,-0.01,,
2018-08-09 17:33:32.485,30.674,0.00,0.01,-0.01,,
2018-08-09 17:33:32.533,30.722,0.00,0.01,-0.01,,
2018-08-09 17:33:32.581,30.770,0.00,0.01,-0.01,,
2018-08-09 17:33:32.629,30.818,0.00,0.01,-0.01,,
2018-08-09 17:33:32.677,30.866,0.00,0.01,-0.01,,
2018-08-09 17:33:32.725,30.914,0.00,0.01,-0.01,,
2018-08-09 17:33:32.773,30.962,0.00,0.01,-0.01,,
2018-08-09 17:33:32.837,31.026,0.00,0.01,-0.01,,
2018-08-09 17:33:32.885,31.074,0.00,0.01,-0.01,,
2018-08-09 17:33:32.932,31.121,0.00,0.01,-0.01,,
2018-08-09 17:33:32.980,31.169,0.00,0.01,-0.01,,
2018-08-09 17:33:33.028,31.217,0.00,0.01,-0.01,,
2018-08-09 17:33:33.077,31.266,0.00,0.01,-0.01,,
2018-08-09 17:33:33.125,31.314,0.00,0.01,-0.01,,
2018-08-09 17:33:33.173,31.362,0.00,0.01,-0.01,,
2018-08-09 17:33:33.236,31.425,0.00,0.01,-0.01,,
2018-08-09 17:33:33.285,31.474,0.00,0.01,-0.01,,
2018-08-09 17:33:33.332,31.521,0.00,0.01,-0.01,,
2018-08-09 17:33:33.380,31.569,0.00,0.01,-0.01,,
2018-08-09 17:33:33.429,31.618,0.00,0.01,-0.01,,
2018-08-09 17:33:33.476,31.665,0.00,0.01,-0.01,,
2018-08-09 17:33:33.524,31.713,0.01,0.01,-0.01,,
2018-08-09 17:33:33.572,31.761,0.00,0.01,-0.01,,
2018-08-09 17:33:33.636,31.825,0.00,0.01,-0.01,,
2018-08-09 17:33:33.684,31.873,0.00,0.01,-0.01,,
2018-08-09 17:33:33.732,31.921,0.00,0.01,-0.01,,
2018-08-09 17:33:33.780,31.969,0.00,0.01,-0.01,,
2018-08-09 17:33:33.828,32.017,0.00,0.01,-0.01,,
2018-08-09 17:33:33.876,32.065,0.00,0.01,-0.01,,
2018-08-09 17:33:33.924,32.113,0.00,0.01,-0.01,,
2018-08-09 17:33:33.972,32.161,0.00,0.01,-0.01,,
2018-08-09 17:33:34.036,32.225,0.00,0.01,-0.01,,
2018-08-09 17:33:34.084,32.273,0.00,0.01,-0.01,,
2018-08-09 17:33:34.132,32.321,0.00,0.01,-0.01,,
2018-08-09 17:33:34.180,32.369,0.00,0.01,-0.01,,
2018-08-09 17:33:34.228,32.417,0.00,0.01,-0.01,,
2018-08-09 17:33:34.276,32.465,0.00,0.01,-0.01,,
2018-08-09 17:33:34.324,32.513,0.00,0.01,-0.01,,
2018-08-09 17:33:34.372,32.561,0.00,0.01,-0.01,,
2018-08-09 17:33:34.436,32.625,0.00,0.01,-0.01,,
2018-08-09 17:33:34.484,32.673,0.00,0.01,-0.01,,
2018-08-09 17:33:34.532,32.721,0.00,0.01,-0.01,,
2018-08-09 17:33:34.580,32.769,0.00,0.01,-0.01,,
2018-08-09 17:33:34.628,32.817,0.00,0.01,-0.01,,
2018-08-09 17:33:34.676,32.865,0.00,0.01,-0.01,,
2018-08-09 17:33:34.724,32.913,0.00,0.01,-0.01,,
2018-08-09 17:33:34.772,32.961,0.00,0.01,-0.01,,
2018-08-09 17:33:34.836,33.025,0.00,0.01,-0.01,,
2018-08-09 17:33:34.884,33.073,0.00,0.01,-0.01,,
2018-08-09 17:33:34.932,33.121,0.00,0.01,-0.01,,
2018-08-09 17:33:34.980,33.169,0.00,0.01,-0.01,,
2018-08-09 17:33:35.028,33.217,0.00,0.01,-0.01,,
2018-08-09 17:33:35.076,33.265,0.00,0.01,-0.01,,
2018-08-09 17:33:35.124,33.313,0.00,0.01,-0.01,,
2018-08-09 17:33:35.172,33.361,0.00,0.01,-0.01,,
2018-08-09 17:33:35.236,33.425,0.00,0.01,-0.01,,
2018-08-09 17:33:35.284,33.473,0.00,0.01,-0.01,,
2018-08-09 17:33:35.332,33.521,0.00,0.01,-0.01,,
2018-08-09 17:33:35.379,33.568,0.00,0.01,-0.01,,
2018-08-09 17:33:35.427,33.616,0.00,0.01,-0.01,,
2018-08-09 17:33:35.475,33.664,0.00,0.01,-0.01,,
2018-08-09 17:33:35.524,33.713,0.00,0.01,-0.01,,
2018-08-09 17:33:35.572,33.761,0.00,0.01,-0.01,,
2018-08-09 17:33:35.636,33.825,0.00,0.01,-0.01,,
2018-08-09 17:33:35.684,33.873,0.00,0.01,-0.01,,
2018-08-09 17:33:35.732,33.921,0.00,0.01,-0.01,,
2018-08-09 17:33:35.779,33.968,0.00,0.01,-0.01,,
2018-08-09 17:33:35.828,34.017,0.00,0.01,-0.01,,
2018-08-09 17:33:35.875,34.064,0.00,0.01,-0.01,,
2018-08-09 17:33:35.923,34.112,0.00,0.01,-0.01,,
2018-08-09 17:33:35.988,34.177,0.00,0.01,-0.01,,
2018-08-09 17:33:36.035,34.224,0.00,0.01,-0.01,,
2018-08-09 17:33:36.083,34.272,0.00,0.01,-0.01,,
2018-08-09 17:33:36.131,34.320,0.00,0.01,-0.01,,
2018-08-09 17:33:36.179,34.368,0.00,0.01,-0.01,,
2018-08-09 17:33:36.227,34.416,0.00,0.01,-0.01,,
2018-08-09 17:33:36.275,34.464,0.00,0.01,-0.01,,
2018-08-09 17:33:36.324,34.513,0.00,0.01,-0.01,,
2018-08-09 17:33:36.387,34.576,0.00,0.01,-0.01,,
2018-08-09 17:33:36.435,34.624,0.00,0.01,-0.01,,
2018-08-09 17:33:36.483,34.672,0.00,0.01,-0.01,,
2018-08-09 17:33:36.531,34.720,0.00,0.01,-0.01,,
2018-08-09 17:33:36.579,34.768,0.00,0.01,-0.01,,
2018-08-09 17:33:36.627,34.816,0.00,0.01,-0.01,,
2018-08-09 17:33:36.675,34.864,0.00,0.01,-0.01,,
2018-08-09 17:33:36.723,34.912,0.00,0.01,-0.01,,
2018-08-09 17:33:36.787,34.976,0.00,0.01,-0.01,,
2018-08-09 17:33:36.835,35.024,0.00,0.01,-0.01,,
2018-08-09 17:33:36.883,35.072,0.00,0.01,-0.01,,
2018-08-09 17:33:36.931,35.120,0.00,0.01,-0.01,,
2018-08-09 17:33:36.979,35.168,0.00,0.01,-0.01,,
2018-08-09 17:33:37.027,35.216,0.00,0.01,-0.01,,
2018-08-09 17:33:37.075,35.264,0.00,0.01,-0.01,,
2018-08-09 17:33:37.123,35.312,0.00,0.01,-0.01,,
2018-08-09 17:33:37.187,35.376,0.00,0.01,-0.01,,
2018-08-09 17:33:37.235,35.424,0.00,0.01,-0.01,,
2018-08-09 17:33:37.283,35.472,0.00,0.01,-0.01,,
2018-08-09 17:33:37.331,35.520,0.00,0.01,-0.01,,
2018-08-09 17:33:37.379,35.568,0.00,0.01,-0.01,,
2018-08-09 17:33:37.427,35.616,0.00,0.01,-0.01,,
2018-08-09 17:33:37.475,35.664,0.00,0.01,-0.01,,
2018-08-09 17:33:37.523,35.712,0.00,0.01,-0.01,,
2018-08-09 17:33:37.587,35.776,0.00,0.01,-0.01,,
2018-08-09 17:33:37.635,35.824,0.00,0.01,-0.01,,
2018-08-09 17:33:37.683,35.872,0.00,0.01,-0.01,,
2018-08-09 17:33:37.731,35.920,0.00,0.01,-0.01,,
2018-08-09 17:33:37.779,35.968,0.00,0.01,-0.01,,
2018-08-09 17:33:37.827,36.016,0.00,0.01,-0.01,,
2018-08-09 17:33:37.875,36.064,0.00,0.01,-0.01,,
2018-08-09 17:33:37.923,36.112,0.00,0.01,-0.01,,
2018-08-09 17:33:37.987,36.176,0.00,0.01,-0.01,,
2018-08-09 17:33:38.035,36.224,0.00,0.01,-0.01,,
2018-08-09 17:33:38.083,36.272,0.00,0.01,-0.01,,
2018-08-09 17:33:38.131,36.320,0.00,0.01,-0.01,,
2018-08-09 17:33:38.179,36.368,0.00,0.01,-0.01,,
2018-08-09 17:33:38.227,36.416,0.00,0.01,-0.01,,
2018-08-09 17:33:38.275,36.464,0.00,0.01,-0.01,,
2018-08-09 17:33:38.323,36.512,0.00,0.01,-0.01,,
2018-08-09 17:33:38.387,36.576,0.00,0.01,-0.01,,
2018-08-09 17:33:38.434,36.623,0.00,0.01,-0.01,,
2018-08-09 17:33:38.482,36.671,0.00,0.01,-0.01,,
2018-08-09 17:33:38.531,36.720,0.00,0.01,-0.01,,
2018-08-09 17:33:38.579,36.768,0.00,0.01,-0.01,,
2018-08-09 17:33:38.626,36.815,0.00,0.01,-0.01,,
2018-08-09 17:33:38.674,36.863,0.00,0.01,-0.01,,
2018-08-09 17:33:38.722,36.911,0.00,0.01,-0.01,,
2018-08-09 17:33:38.786,36.975,0.00,0.01,-0.01,,
2018-08-09 17:33:38.834,37.023,0.00,0.01,-0.01,,
2018-08-09 17:33:38.882,37.071,0.00,0.01,-0.01,,
2018-08-09 17:33:38.930,37.119,0.00,0.01,-0.01,,
2018-08-09 17:33:38.978,37.167,0.00,0.01,-0.01,,
2018-08-09 17:33:39.026,37.215,0.00,0.01,-0.01,,
2018-08-09 17:33:39.074,37.263,0.00,0.01,-0.01,,
2018-08-09 17:33:39.122,37.311,0.00,0.01,-0.01,,
2018-08-09 17:33:39.186,37.375,0.00,0.01,-0.01,,
2018-08-09 17:33:39.234,37.423,0.00,0.01,-0.01,,
2018-08-09 17:33:39.282,37.471,0.00,0.01,-0.01,,
2018-08-09 17:33:39.330,37.519,0.00,0.01,-0.01,,
2018-08-09 17:33:39.378,37.567,0.00,0.01,-0.01,,
2018-08-09 17:33:39.426,37.615,0.00,0.01,-0.01,,
2018-08-09 17:33:39.474,37.663,0.00,0.01,-0.01,,
2018-08-09 17:33:39.522,37.711,0.00,0.01,-0.01,,
2018-08-09 17:33:39.586,37.775,0.00,0.01,-0.01,,
2018-08-09 17:33:39.634,37.823,0.00,0.01,-0.01,,
2018-08-09 17:33:39.682,37.871,0.00,0.01,-0.01,,
2018-08-09 17:33:39.730,37.919,0.00,0.01,-0.01,,
2018-08-09 17:33:39.778,37.967,0.00,0.01,-0.01,,
2018-08-09 17:33:39.826,38.015,0.00,0.01,-0.01,,
2018-08-09 17:33:39.874,38.063,0.00,0.01,-0.01,,
2018-08-09 17:33:39.938,38.127,0.00,0.01,-0.01,,
2018-08-09 17:33:39.986,38.175,0.00,0.01,-0.01,,
2018-08-09 17:33:40.034,38.223,0.00,0.01,-0.01,,
2018-08-09 17:33:40.082,38.271,0.00,0.01,-0.01,,
2018-08-09 17:33:40.130,38.319,0.00,0.01,-0.01,,
2018-08-09 17:33:40.178,38.367,0.00,0.01,-0.01,,
2018-08-09 17:33:40.226,38.415,0.00,0.01,-0.01,,
2018-08-09 17:33:40.274,38.463,0.00,0.01,-0.01,,
2018-08-09 17:33:40.338,38.527,0.00,0.01,-0.01,,
2018-08-09 17:33:40.386,38.575,0.00,0.01,-0.01,,
2018-08-09 17:33:40.434,38.623,0.00,0.01,-0.01,,
2018-08-09 17:33:40.482,38.671,0.00,0.01,-0.01,,
2018-08-09 17:33:40.530,38.719,0.00,0.01,-0.01,,
2018-08-09 17:33:40.578,38.767,0.00,0.01,-0.01,,
2018-08-09 17:33:40.626,38.815,0.00,0.01,-0.01,,
2018-08-09 17:33:40.674,38.863,0.00,0.01,-0.01,,
2018-08-09 17:33:40.738,38.927,0.00,0.01,-0.01,,
2018-08-09 17:33:40.786,38.975,0.00,0.01,-0.01,,
2018-08-09 17:33:40.834,39.023,0.00,0.01,-0.01,,
2018-08-09 17:33:40.882,39.071,0.00,0.01,-0.01,,
2018-08-09 17:33:40.930,39.119,0.00,0.01,-0.01,,
2018-08-09 17:33:40.978,39.167,0.00,0.01,-0.01,,
2018-08-09 17:33:41.026,39.215,0.00,0.01,-0.01,,
2018-08-09 17:33:41.073,39.262,0.00,0.01,-0.01,,
2018-08-09 17:33:41.137,39.326,0.00,0.01,-0.01,,
2018-08-09 17:33:41.185,39.374,0.00,0.01,-0.01,,
2018-08-09 17:33:41.233,39.422,0.00,0.01,-0.01,,
2018-08-09 17:33:41.281,39.470,0.00,0.01,-0.01,,
2018-08-09 17:33:41.329,39.518,0.00,0.01,-0.01,,
2018-08-09 17:33:41.377,39.566,0.00,0.01,-0.01,,
2018-08-09 17:33:41.425,39.614,0.00,0.01,-0.01,,
2018-08-09 17:33:41.473,39.662,0.00,0.01,-0.01,,
2018-08-09 17:33:41.537,39.726,0.00,0.01,-0.01,,
2018-08-09 17:33:41.585,39.774,0.00,0.01,-0.01,,
